,subject,color,gi,mi,status,bp,wp,response,rt
3904,26.0,0,2,2,playing,000000000000010000000000000000000000,000000000000000000000100000000000000,23,13.686
3898,26.0,1,1,13,playing,000010000000110000000101000001010000,001101000001000000001010000000000000,30,35.804
3879,26.0,0,0,16,playing,000010000001001000010111000001000000,001100000000110000001000100000110000,5,26.948
3894,26.0,1,1,9,playing,000000000000110000000101000001000000,001001000001000000001000000000000000,3,26.754
3936,26.0,0,4,8,playing,000000000000010100000001000000100000,000100000000100000000100100000000000,6,95.819
3934,26.0,0,4,6,playing,000000000000010100000001000000000000,000100000000100000000100000000000000,30,6.063
3881,26.0,0,0,18,playing,000011000001001000010111000001000000,001100000000110000001000100000111000,33,5.046
3892,26.0,1,1,7,playing,000000000000110000000101000000000000,000001000001000000001000000000000000,2,113.301
3912,26.0,0,2,10,playing,000000000001010000001001000000100000,001100000000100000000110000000000000,32,5.127
3871,26.0,0,0,8,playing,000010000000001000000110000000000000,000000000000100000001000100000100000,11,46.045
3923,26.0,1,3,7,playing,000000000000110000000001000000010000,000100000001000000000100000000000000,19,37.427
3873,26.0,0,0,10,playing,000010000001001000000110000000000000,000000000000100000001000100000110000,29,37.632
3914,26.0,0,2,12,playing,000000000001010000001001000000101000,001110000000100000000110000000000000,5,23.944
3906,26.0,0,2,4,playing,000000000000010000000001000000000000,000100000000000000000100000000000000,11,27.674
3896,26.0,1,1,11,playing,000010000000110000000101000001000000,001101000001000000001000000000000000,22,13.652
3869,26.0,0,0,6,playing,000000000000001000000110000000000000,000000000000100000001000000000100000,4,21.918
3875,26.0,0,0,12,playing,000010000001001000000110000001000000,000000000000110000001000100000110000,19,44.737
3930,26.0,0,4,2,playing,000000000000010000000000000000000000,000000000000000000000100000000000000,23,7.701
3919,26.0,1,3,3,playing,000000000000110000000000000000000000,000000000000000000000100000000000000,11,9.115
3863,26.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,5.847
,subject,color,gi,mi,status,bp,wp,response,rt
3900,26.0,1,1,15,playing,000010000000110100000101000001010000,001101000001000000001010000000100000,7,4.533
3927,26.0,1,3,11,win,000000000000110000000011000100010000,000100000001000000011100000000000000,18,2.804
3865,26.0,0,0,2,playing,000000000000000000000010000000000000,000000000000100000000000000000000000,14,14.774
3917,26.0,1,3,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,21,7.229
3877,26.0,0,0,14,playing,000010000001001000010110000001000000,000100000000110000001000100000110000,23,5.258
3883,26.0,0,0,20,playing,000011000001001000010111000001000100,101100000000110000001000100000111000,1,4.629
3886,26.0,1,1,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,20,11.458
3908,26.0,0,2,6,playing,000000000001010000000001000000000000,000100000000100000000100000000000000,30,4.249
3867,26.0,0,0,4,playing,000000000000001000000010000000000000,000000000000100000000000000000100000,21,16.14
3902,26.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,5.514
3910,26.0,0,2,8,playing,000000000001010000000001000000100000,000100000000100000000110000000000000,20,37.773
3932,26.0,0,4,4,playing,000000000000010000000001000000000000,000100000000000000000100000000000000,15,68.253
3888,26.0,1,1,3,playing,000000000000010000000100000000000000,000000000000000000001000000000000000,5,16.383
3925,26.0,1,3,9,playing,000000000000110000000001000100010000,000100000001000000010100000000000000,20,9.152
3928,26.0,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,65.456
3938,26.0,0,4,10,playing,000000100000010100000001000000100000,000100000000101000000100100000000000,7,29.744
3921,26.0,1,3,5,playing,000000000000110000000000000000010000,000000000001000000000100000000000000,3,30.269
3942,26.0,0,4,14,win,000001110000010100000001000000100000,000110000000101000000100100000010000,8,2.696
3890,26.0,1,1,5,playing,000000000000110000000100000000000000,000001000000000000001000000000000000,11,30.788
3940,26.0,0,4,12,playing,000000110000010100000001000000100000,000100000000101000000100100000010000,5,5.468
