,subject,color,gi,mi,status,bp,wp,response,rt
1328,7.0,1,2,11,playing,100110000000000000001000000010010000,010000000010100000000101000000000000,14,54.237
1362,7.0,1,4,11,playing,000100001000000100000010000000010100,000010000000011000000000000000101000,7,59.724
1326,7.0,1,2,9,playing,100110000000000000001000000000010000,010000000000100000000101000000000000,10,58.415
1322,7.0,1,2,5,playing,100010000000000000001000000000000000,000000000000000000000101000000000000,12,21.848
1339,7.0,0,3,4,playing,000000000000000000001000100000000000,000000000000100000000010000000000000,31,23.068
1318,7.0,1,2,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,21,10.969
1308,7.0,0,1,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,6.75
1301,7.0,1,0,5,playing,000000000000110000000100000000000000,000000000000000000000000000101000000,31,23.442
1358,7.0,1,4,7,playing,000100001000000000000000000000010100,000010000000010000000000000000100000,32,26.147
1341,7.0,0,3,6,playing,000000000000000000001000100000010000,000000000000100000000110000000000000,15,40.565
1307,7.0,1,0,11,win,000000000010110000001100000010000000,000000000001000000000000000101110000,32,1.423
1343,7.0,0,3,8,playing,000000000000000100001000100000010000,000000100000100000000110000000000000,30,54.935
1297,7.0,1,0,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,27,3.61
1312,7.0,0,1,4,playing,000000000000100000000010000000000000,000000000010000000000000000001000000,21,40.669
1316,7.0,0,1,8,win,000000000000100000001110000000000000,000000000010000000110000000001000000,23,2.274
1337,7.0,0,3,2,playing,000000000000000000000000100000000000,000000000000100000000000000000000000,20,13.615
1330,7.0,1,2,13,playing,100110000001000000001000000010010000,010000000010101000000101000000000000,22,72.285
1332,7.0,1,2,15,playing,100110000001000000001000100010010000,010000000010101000000111000000000000,32,2.552
1354,7.0,1,4,3,playing,000100000000000000000000000000000100,000010000000000000000000000000000000,30,34.933
,subject,color,gi,mi,status,bp,wp,response,rt
1366,7.0,1,4,15,playing,000101001000000100000011000000010100,000010010000011000000000010000101000,34,7.625
1299,7.0,1,0,3,playing,000000000000010000000100000000000000,000000000000000000000000000100000000,29,5.404
1356,7.0,1,4,5,playing,000100001000000000000000000000000100,000010000000000000000000000000100000,13,30.856
1364,7.0,1,4,13,playing,000101001000000100000010000000010100,000010010000011000000000000000101000,25,54.652
1303,7.0,1,0,7,playing,000000000010110000000100000000000000,000000000000000000000000000101010000,11,6.918
1352,7.0,1,4,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,4,13.222
1335,7.0,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,24,6.896
1345,7.0,0,3,10,playing,000000000000000100001000100000110000,000000100000100000000110000001000000,16,35.466
1310,7.0,0,1,2,playing,000000000000000000000010000000000000,000000000010000000000000000000000000,12,12.056
1347,7.0,0,3,12,playing,000000000000000110001000100000110000,000000100000100000000110000001001000,2,13.741
1314,7.0,0,1,6,playing,000000000000100000000110000000000000,000000000010000000100000000001000000,20,7.779
1305,7.0,1,0,9,playing,000000000010110000001100000000000000,000000000001000000000000000101010000,30,3.164
1360,7.0,1,4,9,playing,000100001000000000000010000000010100,000010000000010000000000000000101000,14,19.347
1349,7.0,0,3,14,playing,001000000000000110001000100000110000,000001100000100000000110000001001000,13,15.226
1324,7.0,1,2,7,playing,100110000000000000001000000000000000,000000000000100000000101000000000000,1,23.513
1334,7.0,1,2,17,win,101110000001000000001000100010010000,010000000010101000000111000000001000,5,4.641
1320,7.0,1,2,3,playing,100000000000000000001000000000000000,000000000000000000000100000000000000,23,36.79
1368,7.0,1,4,17,win,000101001000000110000011000000010100,000010010000011000000000010000101010,24,3.22
