,subject,color,gi,mi,status,bp,wp,response,rt
1829,11,1,2,27,playing,000111000001001011010110100000111000,010000101000110100001001010101000110,2,2.41
1903,11,1,10,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,24,2.892
1869,11,1,6,3,playing,000000000000010000000100000000000000,000000000000000000001000000000000000,2,11.039
1778,11,1,0,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,22,4.344
1835,11,1,2,33,playing,100111000101001011010110100010111000,011000101010110100101001010101000110,26,5.742
1881,11,0,7,6,win,000000000001110000000000000000000000,000001000000000000000101000000000000,14,1.276
1875,11,0,7,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2.533
1865,11,0,5,12,win,001000100000010000000000100000010100,000000000000101000000111000000001000,15,1.638
1923,11,0,11,6,playing,000000000000101000000000100000000000,000000000000010000000101000000000000,20,41.631
1844,11,1,4,5,playing,000000000001010000000100000000000000,000000000000100000001000000000000000,4,18.47
1782,11,1,0,5,playing,000000000000011000000001000000000000,000000000000000000000010000000100000,32,9.685
1889,11,0,9,6,playing,000000000000001010000000000000000010,000000000000000100000010100000000000,21,26.72
1840,11,1,4,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,20,2.917
1891,11,0,9,8,playing,000000000000001010000100000000000010,000000000000000100000010110000000000,23,11.948
1863,11,0,5,10,playing,001000000000010000000000100000010100,000000000000101000000110000000001000,6,43.441
1893,11,0,9,10,playing,000000000000001010000101000000000010,000000000000000100000010110000000100,6,2.802
1833,11,1,2,31,playing,000111000101001011010110100010111000,011000101010110100001001010101000110,18,7.833
1780,11,1,0,3,playing,000000000000010000000001000000000000,000000000000000000000010000000000000,30,22.103
1907,11,1,10,5,playing,000000000000010000000101000000000000,000000000000000000000000110000000000,4,12.329
1855,11,0,5,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,24,5.111
1831,11,1,2,29,playing,000111000101001011010110100000111000,011000101000110100001001010101000110,10,8.93
1930,11,1,12,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,22,6.676
1853,11,0,5,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,3.503
1805,11,1,2,3,playing,000000000000001000000010000000000000,000000000000010000000000000000000000,23,11.175
1823,11,1,2,21,playing,000110000001001000010110100000111000,010000100000110000001001010101000100,34,2.596
1925,11,0,11,8,playing,000000000000101000001000100000000000,000010000000010000000101000000000000,6,42.922
1825,11,1,2,23,playing,000110000001001010010110100000111000,010000100000110000001001010101000110,8,2.272
1837,11,1,2,35,draw,100111000101001011010110100010111001,011000101010110100101001011101000110,7,1.064
1786,11,0,1,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,0.923
1798,11,0,1,12,playing,000100000000010000001011000000000010,000010000000001000000100100000001100,15,44.51
1887,11,0,9,4,playing,000000000000001010000000000000000000,000000000000000100000010000000000000,34,8.993
1885,11,0,9,2,playing,000000000000001000000000000000000000,000000000000000000000010000000000000,16,5.663
1895,11,0,9,12,playing,000000100000001010000101000000000010,000000000010000100000010110000000100,11,22.317
1919,11,0,11,2,playing,000000000000001000000000000000000000,000000000000010000000000000000000000,24,9.43
1932,11,1,12,3,playing,000000000000010000000001000000000000,000000000000000000000010000000000000,15,12.49
1936,11,1,12,7,playing,000001000000010000000101000000000000,000000000000000100010010000000000000,29,1.78
1850,11,1,4,11,playing,000000000001010000010100000011000000,000011000000100000001000000000010000,3,4.033
1817,11,1,2,15,playing,000100000001001000010110000000110000,010000100000110000001001000001000000,27,2.345
1909,11,1,10,7,playing,000001000000010000000101000000000000,000010000000000000000000110000000000,29,6.624
1846,11,1,4,7,playing,000000000001010000000100000010000000,000010000000100000001000000000000000,31,16.443
1905,11,1,10,3,playing,000000000000010000000100000000000000,000000000000000000000000100000000000,25,21.679
