,subject,color,gi,mi,status,bp,wp,response,rt
0,39,1,0,0,playing,000000000000001000000010100000000000,000000000000000000110000000000000000,6,20853
0,39,0,0,0,playing,000100100000010000001100010000011000,000001010000001100000011100000100000,34,61024
0,39,0,0,0,playing,000000000000000100000001100001100000,000000100000011000000010000000010000,4,7020
0,39,0,0,0,playing,000011000001000110000001100001101001,001000111000111000000010010000010010,20,22650
0,39,1,0,0,playing,000000000001000000000000000000000000,000000000000000000000000000000000000,23,3631
0,39,0,0,0,playing,000000000000100000000000000000000000,000000000000000000000001000000000000,13,2349
0,39,0,0,0,playing,000000000000010000000000000000011001,000000000000100000001010000000100000,21,9097
0,39,1,0,0,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,6,3746
0,39,0,0,0,playing,000000000000010000000100000000011001,000000100000100000001010000000100000,14,1414
0,39,1,0,0,playing,000000000001100000001100000000001100,000100000000011000000011000000000000,31,3847
0,39,1,0,0,playing,000000000000000100000011000000000000,000000100000000000000000100000000000,31,8470
0,39,1,0,0,playing,000000000000100000000110000000000000,000000000000000100000001000000000000,14,15046
0,39,0,0,0,playing,000011000001000110011001100001101001,111000111000111000000010010000010010,3,13583
0,39,1,0,0,playing,000000000001100000000000000000000000,000000000000000000000001000000000000,13,2900
0,39,0,0,0,playing,000000000000000100000001100001000000,000000100000011000000010000000000000,30,5225
0,39,0,0,0,playing,000000000000110000000000000100000000,000000000000000000000000000001100100,28,45879
0,39,1,0,0,playing,000000000000001000000010000000000000,000000000000000000010000000000000000,18,13345
0,39,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,3,6353
0,39,1,0,0,playing,000000001000000000000000000100000000,000000000000000000000000000000000001,32,5060
0,39,0,0,0,playing,000000000000000000000001100001000000,000000000000011000000010000000000000,15,6392
0,39,1,0,0,playing,100000001000000000000001000100000000,000001000000000000000000000000001001,13,20404
0,39,1,0,0,playing,000000000000000000000011000000000000,000000100000000000000000000000000000,24,2132
0,39,1,0,0,playing,000000000001100000001100000000000000,000000000000010000000011000000000000,3,18587
0,39,0,0,0,playing,000010000001000100000001100001101000,001000110000111000000010000000010000,5,58922
0,39,0,0,0,playing,000010000000000100000001100001100000,000000100000111000000010000000010000,11,6349
0,39,0,0,0,playing,000001000000110000001100000000000000,000010000000001000000011000001000000,30,18048
0,39,0,0,0,playing,000000000000000000001100000000000000,000000000000001000000010000000000000,6,4691
0,39,0,0,0,playing,000000000000110000000000000000000000,000000000000001000000001000000000000,20,9619
0,39,1,0,0,playing,001010000001000000000000000000000000,000000000000000000000011000000000000,24,3203
0,39,1,0,0,playing,100000001000000000000000000100000000,000000000000000000000000000000001001,5,8021
0,39,0,0,0,playing,001100100001110000011100010000011010,010001010000001100100011100101100100,10,2521
0,39,0,0,0,playing,000000000000010000000000000000000000,000000000000000000000000000001000000,12,4097
0,39,0,0,0,playing,001000000000110000000000000110000000,000000000000000000001000000001110100,32,8140
0,39,0,0,0,playing,000001000010110000001100000000100000,000110000001001000000011000001000000,0,2371
0,39,0,0,0,playing,000111000001000110011001100001101001,111000111000111000000010010100010010,18,15428
0,39,1,0,0,playing,100000001000000000000001000100100000,000001000000010000000000000000001001,12,36188
0,39,1,0,0,playing,100000001000000000000101000100100000,000001000000110000000000000000001001,15,7697
0,39,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,17028
0,39,0,0,0,playing,000001000000110000001100000000100000,000110000000001000000011000001000000,10,10607
0,39,1,0,0,playing,000010000000100000000110000000000000,000000000000001100000001000000000000,16,14367
0,39,1,0,0,playing,000000000001100000001000000000000000,000000000000010000000001000000000000,22,5537
0,39,1,0,0,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,19,7430
0,39,0,0,0,playing,000000000000000000000001100000000000,000000000000010000000010000000000000,29,9885
0,39,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,2754
0,39,1,0,0,playing,000000000000100000000000000000000000,000000000000000000000000000000000000,23,6964
0,39,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,3539
0,39,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,3606
0,39,1,0,0,playing,100000001000001000000101000100100000,000001000000110100000000000000001001,25,3783
0,39,0,0,0,playing,000100100000010000001100010000001000,000001010000001100000011100000000000,31,9796
0,39,0,0,0,playing,000100100000010000001100010000011010,000001010000001100000011100000100100,19,18855
