,subject,color,gi,mi,status,bp,wp,response,rt
4219,29.0,1,11,13,playing,000000000100001010001001000000000110,000000000000110100000000110000001000,19,2.139
4207,29.0,1,11,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,24,1.312
4290,29.0,0,14,12,playing,000000100000100110000001000000000010,000000010000001000010010110000000000,21,2.123
4148,29.0,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,10,3.326
4036,29.0,1,3,3,playing,001000000000000000000010000000000000,000000000000100000000000000000000000,1,3.789
4059,29.0,0,4,6,playing,100000000001000000010000000000000000,010100000000000000000000000000010000,4,2.909
4299,29.0,0,15,2,playing,000000000000100000000000000000000000,000000000000000100000000000000000000,14,1.91
4007,29.0,1,1,29,win,100100001101011000011100110000011001,010010100000100111100011000101100010,28,2.726
3989,29.0,1,1,11,playing,100000001001011000000000000000001000,000000100000100100000010000000100000,23,2.207
4150,29.0,0,8,2,playing,000000000010000000000000000000000000,000000000000010000000000000000000000,12,1.401
4098,29.0,1,5,9,playing,000000001100001000000000000000010001,000001000001000100000010000000000000,26,2.64
4317,29.0,0,15,20,playing,001010100000101010000001011000000100,000101001001000100001010100000100010,19,2.8
4334,29.0,1,16,1,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,12,4.216
4046,29.0,1,3,13,playing,001100010000001100000011000000000000,010001100000110000000000100000000000,31,3.755
4008,29.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,25,3.569
3995,29.0,1,1,17,playing,100000001001011000000100100000011000,000010100000100100000011000001100000,16,2.218
4227,29.0,1,11,21,playing,000100000111001010001011000000000110,001000000000110100010100110000101000,5,4.82
4276,29.0,1,13,31,playing,010010100111010101010110010000101010,001101001000101010101001100011010001,27,5.114
4154,29.0,0,8,6,playing,000000000010100000000010000000000000,000000000001010000000000000000001000,14,3.31
4240,29.0,0,12,10,playing,000010000000101000000101000000000000,000101000000010000000010100000000000,2,5.034
4044,29.0,1,3,11,playing,001100000000001100000011000000000000,010001100000100000000000100000000000,13,4.221
4057,29.0,0,4,4,playing,000000000001000000010000000000000000,010100000000000000000000000000000000,0,7.077
4123,29.0,0,6,14,playing,000001000001010000000100010000101000,000000000000101100000011000001000100,7,6.141
4223,29.0,1,11,17,playing,000000000111001010001001000000000110,000000000000110100010100110000001000,2,4.164
4215,29.0,1,11,9,playing,000000000000001010000001000000000110,000000000000000100000000110000001000,13,8.154
4274,29.0,1,13,29,playing,010010000111010101010110010000101010,001001001000101010101001100011010001,3,7.757
4325,29.0,0,15,28,playing,101010100000111010010001011001000100,010101001011000100001110100010100010,31,1.624
4164,29.0,0,8,16,playing,000100000010101000000010000001010100,100000000001010000000101000000101001,18,5.345
4055,29.0,0,4,2,playing,000000000001000000000000000000000000,010000000000000000000000000000000000,19,2.273
4141,29.0,1,7,9,playing,000001000000110000000001000000010000,000010000001000000000100000000000100,14,5.543
4129,29.0,0,6,20,playing,000001010001010001000100110000101000,000000100000101110000011000001000110,31,2.47
4238,29.0,0,12,8,playing,000000000000101000000101000000000000,000001000000010000000010100000000000,4,9.162
4213,29.0,1,11,7,playing,000000000000001010000001000000000010,000000000000000000000000110000001000,15,1.95
4199,29.0,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,2.687
4010,29.0,0,2,2,playing,000000000000000000000000010000000000,000000000000000000000000000100000000,19,3.632
4117,29.0,0,6,8,playing,000000000001010000000100000000001000,000000000000101000000011000000000000,5,3.369
3946,29.0,0,0,2,playing,000000000000100000000000000000000000,000000000000000000000100000000000000,20,2.903
4338,29.0,1,16,5,playing,000100000000001000001000000000000000,000010000000100000000000000000000000,11,2.428
4278,29.0,0,14,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,1.854
4106,29.0,1,5,17,playing,000000101100101010100000000000010001,000001000001000100000010101100000100,19,4.922
4336,29.0,1,16,3,playing,000100000000001000000000000000000000,000000000000100000000000000000000000,4,4.612
4030,29.0,0,2,22,playing,001000100001010000110101010001010000,010101000100000100001010001110100000,12,5.862
4170,29.0,0,8,22,playing,000100000010101001100010010001010100,100000101001010010000101000000101001,24,1.787
4137,29.0,1,7,5,playing,000000000000110000000001000000000000,000010000000000000000000000000000100,11,1.933
4003,29.0,1,1,25,playing,100000001001011000011100110000011001,010010100000100111000011000001100010,18,2.678
4203,29.0,0,10,4,playing,000000000000000000000010100000000000,010000000000000010000000000000000000,23,1.578
4193,29.0,1,9,13,playing,000000111010100000000001000000000010,000000000001001010000010100000001000,5,1.088
4113,29.0,0,6,4,playing,000000000001010000000000000000000000,000000000000100000000010000000000000,32,2.886
3970,29.0,0,0,26,playing,000101100010100010001010011001010010,000010010101011101000101100000001100,0,2.66
4211,29.0,1,11,5,playing,000000000000001000000001000000000010,000000000000000000000000110000000000,32,1.017
4311,29.0,0,15,14,playing,000010100000101010000000011000000000,000001001001000100000010100000000010,23,8.23
4115,29.0,0,6,6,playing,000000000001010000000000000000001000,000000000000100000000011000000000000,21,2.674
4048,29.0,1,3,15,playing,001100010000001100000011000000000001,010001100000110000000000100000010000,17,6.47
4294,29.0,0,14,16,playing,000000100001100110000101000000000010,010100010000001000010010110000000000,10,2.357
4176,29.0,0,8,28,playing,000100010010101001110010110001010100,101000101001010010001101000000101011,1,4.066
4262,29.0,1,13,17,playing,000000000100010101000110010000001010,000000001000101010000001100000010001,29,4.764
4286,29.0,0,14,8,playing,000000000000100110000001000000000000,000000000000001000000010110000000000,34,2.636
4079,29.0,0,4,26,playing,101010001001001100010100010000100101,010101100000110010001001101000011000,22,7.742
4217,29.0,1,11,11,playing,000000000100001010000001000000000110,000000000000010100000000110000001000,12,4.093
4174,29.0,0,8,26,playing,000100010010101001100010110001010100,101000101001010010000101000000101011,19,3.939
4242,29.0,0,12,12,playing,001010000000101000000101000000000000,000101000000010000000010100100000000,28,7.362
3954,29.0,0,0,10,playing,000000000000100000001010000001010000,000000000001010000000101000000000100,3,2.739
4344,29.0,1,16,11,playing,000100000000011000001101000000000000,000010000001100100000000000001000000,33,12.387
3972,29.0,0,0,28,playing,100101100010100010001010011001010010,000010010101011101000101100000101100,18,4.284
4143,29.0,1,7,11,playing,000001000000110001000001000000010000,000010000001001000000100000000000100,15,4.594
3952,29.0,0,0,8,playing,000000000000100000001000000001010000,000000000001010000000101000000000000,22,6.212
4100,29.0,1,5,11,playing,000000001100101000000000000000010001,000001000001000100000010001000000000,33,2.853
4303,29.0,0,15,6,playing,000010000000101000000000000000000000,000000000001000100000000100000000000,6,3.322
4258,29.0,1,13,13,playing,000000000100000101000010010000001010,000000001000001010000001100000000001,12,1.855
,subject,color,gi,mi,status,bp,wp,response,rt
4083,29.0,0,4,30,playing,101010001001001100110110010000100101,010101100010110010001001101001011000,34,2.668
4301,29.0,0,15,4,playing,000000000000101000000000000000000000,000000000001000100000000000000000000,4,2.835
4075,29.0,0,4,22,playing,101010001001001100010100000000100100,010100100000110010001001100000011000,25,5.734
4234,29.0,0,12,4,playing,000000000000101000000000000000000000,000000000000010000000000100000000000,23,1.171
4236,29.0,0,12,6,playing,000000000000101000000001000000000000,000001000000010000000000100000000000,21,3.694
4256,29.0,1,13,11,playing,000000000100000101000000010000001010,000000001000001010000001100000000000,35,3.201
3979,29.0,1,1,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,22,6.411
4297,29.0,0,15,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,3.85
4248,29.0,1,13,3,playing,000000000100000001000000000000000000,000000000000000000000001000000000000,14,1.464
4052,29.0,1,3,19,win,001100010000001100010011000001000001,010001100000110001000100100000010000,11,1.54
3956,29.0,0,0,12,playing,000100000000100000001010000001010000,000000000001010000000101000000001100,34,6.737
4342,29.0,1,16,9,playing,000100000000011000001100000000000000,000010000001100100000000000000000000,29,7.36
4185,29.0,1,9,5,playing,000000000010100000000000000000000010,000000000000000000000010000000001000,11,1.641
3974,29.0,0,0,30,playing,100101100010100010101010011001010010,000010010101011101010101100000101100,2,1.776
4069,29.0,0,4,16,playing,100010000001001000010100000000100100,010100000000010000001001100000011000,15,5.362
4340,29.0,1,16,7,playing,000100000000011000001000000000000000,000010000001100000000000000000000000,15,3.278
4296,29.0,0,14,18,win,000000100011100110000101000000000010,010100010100001000010010110000000000,13,1.298
4040,29.0,1,3,7,playing,001000000000001000000011000000000000,010000100000100000000000000000000000,24,5.182
3987,29.0,1,1,9,playing,100000001001011000000000000000000000,000000100000000100000010000000100000,12,1.466
4201,29.0,0,10,2,playing,000000000000000000000010000000000000,000000000000000010000000000000000000,24,1.412
4189,29.0,1,9,9,playing,000000110010100000000000000000000010,000000000001001000000010000000001000,16,4.742
4063,29.0,0,4,10,playing,100010000001000000010000000000100000,010100000000000000001000000000011000,33,3.943
4005,29.0,1,1,27,playing,100100001001011000011100110000011001,010010100000100111100011000001100010,27,1.382
4284,29.0,0,14,6,playing,000000000000100010000001000000000000,000000000000000000000010110000000000,15,2.878
4108,29.0,1,5,19,win,000000101100101010100001000000010001,000001000001000100010010101100000100,3,1.32
4073,29.0,0,4,20,playing,101010000001001100010100000000100100,010100000000110010001001100000011000,8,2.966
4221,29.0,1,11,15,playing,000000000101001010001001000000000110,000000000000110100010000110000001000,21,1.324
4270,29.0,1,13,25,playing,010000000111010101000110010000101010,001000001000101010001001100011010001,18,3.502
4018,29.0,0,2,10,playing,000000000001000000010101010000000000,000100000000000100001010000100000000,13,4.491
4135,29.0,1,7,3,playing,000000000000010000000001000000000000,000010000000000000000000000000000000,33,2.581
3964,29.0,0,0,20,playing,000101100000100010001010000001010010,000010000001011100000101100000001100,25,3.995
4090,29.0,1,5,1,playing,000000000100000000000000000000000000,000000000000000000000000000000000000,11,3.747
4178,29.0,0,8,30,playing,010100010010101001110010110001010100,101000101001010010001101000010101011,4,7.658
4288,29.0,0,14,10,playing,000000000000100110000001000000000010,000000010000001000000010110000000000,6,2.94
4127,29.0,0,6,18,playing,000001010001010001000100010000101000,000000100000101100000011000001000110,24,1.541
4166,29.0,0,8,18,playing,000100000010101000100010000001010100,100000000001010010000101000000101001,25,5.746
3976,29.0,0,0,32,playing,101101100010100010101010011001010010,010010010101011101010101100000101100,28,5.537
4168,29.0,0,8,20,playing,000100000010101000100010010001010100,100000100001010010000101000000101001,17,4.201
4266,29.0,1,13,21,playing,010000000100010101000110010000101010,000000001000101010000001100011010001,2,2.527
4094,29.0,1,5,5,playing,000000001100000000000000000000010000,000000000001000100000000000000000000,22,1.151
4305,29.0,0,15,8,playing,000010100000101000000000000000000000,000000001001000100000000100000000000,16,2.59
4109,29.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,2.383
4230,29.0,0,12,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,1.51
4050,29.0,1,3,17,playing,001100010000001100010011000000000001,010001100000110001000000100000010000,21,3.94
4156,29.0,0,8,8,playing,000000000010101000000010000000000000,000000000001010000000000000000101000,29,4.291
4024,29.0,0,2,16,playing,001000000001010000010101010000010000,010100000100000100001010001100000000,18,7.16
4034,29.0,1,3,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,12,2.838
3962,29.0,0,0,18,playing,000101000000100010001010000001010010,000000000001011100000101100000001100,6,2.204
3960,29.0,0,0,16,playing,000101000000100000001010000001010010,000000000001011100000101000000001100,16,2.691
3948,29.0,0,0,4,playing,000000000000100000001000000000000000,000000000000010000000100000000000000,29,6.439
4001,29.0,1,1,23,playing,100000001001011000010100110000011001,000010100000100111000011000001100010,1,1.915
4125,29.0,0,6,16,playing,000001010001010000000100010000101000,000000000000101100000011000001000110,17,1.748
4121,29.0,0,6,12,playing,000001000001010000000100000000101000,000000000000101100000011000001000000,25,3.726
4012,29.0,0,2,4,playing,000000000000000000010000010000000000,000000000000000000000010000100000000,21,2.716
4067,29.0,0,4,14,playing,100010000001000000010100000000100100,010100000000010000001001000000011000,14,5.107
3999,29.0,1,1,21,playing,100000001001011000000100110000011001,000010100000100110000011000001100010,17,9.007
4246,29.0,1,13,1,playing,000000000000000001000000000000000000,000000000000000000000000000000000000,23,2.502
4264,29.0,1,13,19,playing,010000000100010101000110010000001010,000000001000101010000001100001010001,28,3.993
4038,29.0,1,3,5,playing,001000000000001000000010000000000000,010000000000100000000000000000000000,6,3.402
4053,29.0,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,3.867
4329,29.0,0,15,32,playing,101010100100111010010001011001010100,010101001011000100101110100010101010,7,4.019
4268,29.0,1,13,23,playing,010000000110010101000110010000101010,001000001000101010000001100011010001,20,5.763
4181,29.0,1,9,1,playing,000000000010000000000000000000000000,000000000000000000000000000000000000,22,2.502
4131,29.0,0,6,22,win,000001010001010001000100110000111000,000000100000101110001011000001000110,1,1.327
4321,29.0,0,15,24,playing,001010100000101010010001011001000100,000101001011000100001010100010100010,0,1.787
4032,29.0,0,2,24,win,001000100001110000110101010001010000,010101000100001100001010001110100000,10,1.167
4104,29.0,1,5,15,playing,000000001100101010100000000000010001,000001000001000100000010001100000100,24,3.064
4205,29.0,0,10,6,win,000000000000000000000011100000000000,010000000000000010000100000000000000,25,1.024
4152,29.0,0,8,4,playing,000000000010100000000000000000000000,000000000001010000000000000000000000,22,6.435
4309,29.0,0,15,12,playing,000010100000101010000000001000000000,000001001001000100000010100000000000,25,3.999
3983,29.0,1,1,5,playing,100000001000010000000000000000000000,000000100000000000000010000000000000,30,2.661
4183,29.0,1,9,3,playing,000000000010000000000000000000000010,000000000000000000000010000000000000,32,3.576
3958,29.0,0,0,14,playing,000100000000100000001010000001010010,000000000001011000000101000000001100,5,3.94
4020,29.0,0,2,12,playing,000000000001010000010101010000000000,000100000000000100001010001100000000,31,4.052
4323,29.0,0,15,26,playing,101010100000101010010001011001000100,010101001011000100001010100010100010,13,4.94
4081,29.0,0,4,28,playing,101010001001001100010110010000100101,010101100010110010001001101000011000,18,3.32
4260,29.0,1,13,15,playing,000000000100010101000010010000001010,000000001000101010000001100000000001,31,5.122
4272,29.0,1,13,27,playing,010010000111010101000110010000101010,001000001000101010101001100011010001,5,4.329
3966,29.0,0,0,22,playing,000101100000100010001010010001010010,000010010001011100000101100000001100,26,8.315
4133,29.0,1,7,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,4,2.567
4244,29.0,0,12,14,win,001010000000101000000101000010000000,000101000000010000000010100101000000,20,1.415
4197,29.0,1,9,17,playing,000000111010100100000101000000000010,000001000001001010000010101000001000,30,1.707
4028,29.0,0,2,20,playing,001000000001010000110101010001010000,010101000100000100001010001100100000,6,5.987
4280,29.0,0,14,2,playing,000000000000100000000000000000000000,000000000000000000000000010000000000,23,1.349
4229,29.0,1,11,23,win,000100000111001010001011000000000111,001001000000110100010100110000101000,29,1.704
4319,29.0,0,15,22,playing,001010100000101010010001011000000100,000101001001000100001010100010100010,29,9.85
4087,29.0,0,4,34,playing,101010001001001100110110010100100111,010101100110110010001001101011011000,7,1.99
4160,29.0,0,8,12,playing,000100000010101000000010000001000000,000000000001010000000101000000101000,31,3.466
4102,29.0,1,5,13,playing,000000001100101000100000000000010001,000001000001000100000010001000000100,27,1.884
4139,29.0,1,7,7,playing,000001000000110000000001000000000000,000010000001000000000000000000000100,21,1.434
4042,29.0,1,3,9,playing,001100000000001000000011000000000000,010000100000100000000000100000000000,5,4.551
4250,29.0,1,13,5,playing,000000000100000001000000000000001000,000000000000001000000001000000000000,24,1.111
4313,29.0,0,15,16,playing,000010100000101010000001011000000000,000001001001000100001010100000000010,33,7.765
4187,29.0,1,9,7,playing,000000010010100000000000000000000010,000000000001000000000010000000001000,14,1.819
4195,29.0,1,9,15,playing,000000111010100000000101000000000010,000001000001001010000010100000001000,26,3.28
4315,29.0,0,15,18,playing,000010100000101010000001011000000100,000101001001000100001010100000000010,2,6.712
4158,29.0,0,8,10,playing,000000000010101000000010000001000000,000000000001010000000001000000101000,3,4.333
3991,29.0,1,1,13,playing,100000001001011000000100000000001000,000000100000100100000011000000100000,29,6.251
4145,29.0,1,7,13,playing,000001000000110011000001000000010000,000010000001001100000100000000000100,24,4.722
4162,29.0,0,8,14,playing,000100000010101000000010000001010000,000000000001010000000101000000101001,33,2.257
4307,29.0,0,15,10,playing,000010100000101010000000000000000000,000001001001000100000000100000000000,26,12.927
