,subject,color,gi,mi,status,bp,wp,response,rt
5351,36,0,2,2,playing,000000000001000000000000000000000000,000000000000000000000001000000000000,2,13.061
5330,36,0,0,10,playing,100000001000000000000001000100100000,000001000000110000000000000000001001,21,34.38
5393,36,1,5,11,playing,000001000000110000001100000000100000,000010000000001000000011000001000000,3,4.271
5324,36,0,0,4,playing,000000001000000000000000000100000000,000000000000000000000000000000001001,0,9.186
5385,36,1,5,3,playing,000000000000110000000000000000000000,000000000000000000000001000000000000,14,5.812
5341,36,1,1,7,playing,000000000000110000000000000110000000,000000000000000000000000000001100100,20,37.014
5478,36,1,11,5,playing,000000100000000000001100000000000000,000000000000001000000010000000000000,15,13.891
5434,36,1,9,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,13,7.576
5347,36,1,1,13,playing,001000000000111000000000000110001000,000000000000000000001010000001110100,11,11.346
5425,36,0,8,6,playing,000000000000000100000011000000000000,000000100000000000000000100000010000,14,16.537
5450,36,1,9,17,playing,000011000001000100000001100001101000,001000110000111000000010000000010000,25,26.289
5484,36,1,11,11,playing,000100100000010000001100000000001000,000001000000001100000011000000000000,24,18.808
5442,36,1,9,9,playing,000000000000000100000001100001100000,000000100000011000000010000000000000,31,4.888
5438,36,1,9,5,playing,000000000000000000000001100001000000,000000000000010000000010000000000000,14,21.982
5448,36,1,9,15,playing,000010000001000100000001100001101000,001000100000111000000010000000010000,7,44.429
5476,36,1,11,3,playing,000000000000000000001100000000000000,000000000000001000000000000000000000,22,5.093
5452,36,1,9,19,playing,000011000001000100000001100001101001,001000110000111000000010010000010000,34,94.514
5373,36,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,14,5.571
5462,36,1,9,29,playing,000111000001000110111001100001101001,111000111000111000000010010100010010,21,3.1
5399,36,0,6,2,playing,000000000000100000000000000000000000,000000000000000000000001000000000000,11,10.408
5328,36,0,0,8,playing,100000001000000000000001000100000000,000001000000010000000000000000001001,30,17.138
5372,36,1,3,15,win,000100000000011000000100000010011001,000011100000100000001010000000100000,7,4.967
5446,36,1,9,13,playing,000010000001000100000001100001100000,000000100000111000000010000000010000,2,35.392
5471,36,0,10,8,playing,000010000000100000000110000000000000,000000000000001110000001000000000000,13,10.243
5444,36,1,9,11,playing,000010000000000100000001100001100000,000000100000011000000010000000010000,12,12.828
5463,36,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,14.464
5362,36,1,3,5,playing,000000000000010000000000000000001001,000000000000100000000010000000000000,20,29.928
5337,36,1,1,3,playing,000000000000110000000000000000000000,000000000000000000000000000001000000,30,24.865
5368,36,1,3,11,playing,000000000000011000000100000000011001,000000100000100000001010000000100000,4,18.213
5339,36,1,1,5,playing,000000000000110000000000000100000000,000000000000000000000000000001100000,33,38.34
5419,36,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,4.8
5465,36,0,10,2,playing,000000000000000000000010000000000000,000000000000000100000000000000000000,21,4.822
5379,36,0,4,6,playing,000000000000001000000010100000000000,000000100000000000110000000000000000,23,5.366
5345,36,1,1,11,playing,001000000000110000000000000110001000,000000000000000000001000000001110100,22,29.182
5496,36,1,11,23,playing,001100100000110000011100010000011010,000001010000001100100011100100100100,1,28.869
5421,36,0,8,2,playing,000000000000000000000010000000000000,000000100000000000000000000000000000,23,3.73
5429,36,0,8,10,playing,000001000000001100000011000000000000,000000100000000010000000100000011000,8,5.928
5436,36,1,9,3,playing,000000000000000000000001100000000000,000000000000010000000000000000000000,22,2.538
5377,36,0,4,4,playing,000000000000001000000010000000000000,000000000000000000110000000000000000,24,21.936
5413,36,1,7,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,23,2.784
5482,36,1,11,9,playing,000100100000010000001100000000000000,000001000000001100000010000000000000,23,27.259
5401,36,0,6,4,playing,000000000001100000000000000000000000,000000000000010000000001000000000000,20,24.385
5326,36,0,0,6,playing,100000001000000000000000000100000000,000001000000000000000000000000001001,23,9.225
5409,36,0,6,12,playing,000000000001100000001100000000001100,000100000000011000000011000000010000,4,1.791
5320,36,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,27,30.253
