,subject,color,gi,mi,status,bp,wp,response,rt
4172,29,0,8,24,playing,000100000010101001100010110001010100,100000101001010010000101000000101011,7,8.03
4119,29,0,6,10,playing,000001000001010000000100000000001000,000000000000101000000011000001000000,30,6.523
4292,29,0,14,14,playing,000000100000100110000101000000000010,000100010000001000010010110000000000,11,2.374
4085,29,0,4,32,playing,101010001001001100110110010000100111,010101100010110010001001101011011000,27,1.755
4232,29,0,12,2,playing,000000000000100000000000000000000000,000000000000000000000000100000000000,14,1.87
4254,29,1,13,9,playing,000000000100000001000000010000001010,000000001000001000000001100000000000,16,2.107
4209,29,1,11,3,playing,000000000000000000000001000000000010,000000000000000000000000100000000000,25,3.338
4065,29,0,4,12,playing,100010000001000000010000000000100100,010100000000000000001001000000011000,21,5.934
4111,29,0,6,2,playing,000000000001000000000000000000000000,000000000000000000000010000000000000,13,1.446
4014,29,0,2,6,playing,000000000000000000010100010000000000,000000000000000000001010000100000000,11,3.117
4252,29,1,13,7,playing,000000000100000001000000010000001000,000000000000001000000001100000000000,8,5.982
3968,29,0,0,24,playing,000101100000100010001010011001010010,000010010001011101000101100000001100,10,4.843
4147,29,1,7,15,win,000001100000110011000001000000010000,000010000001001100000100100000000100,34,0.939
3981,29,1,1,3,playing,000000001000010000000000000000000000,000000000000000000000010000000000000,6,5.018
4225,29,1,11,19,playing,000000000111001010001011000000000110,001000000000110100010100110000001000,30,2.105
4096,29,1,5,7,playing,000000001100001000000000000000010000,000000000001000100000010000000000000,5,4.185
4016,29,0,2,8,playing,000000000001000000010100010000000000,000000000000000100001010000100000000,23,2.029
4282,29,0,14,4,playing,000000000000100000000001000000000000,000000000000000000000010010000000000,16,2.84
3993,29,1,1,15,playing,100000001001011000000100100000001000,000000100000100100000011000001100000,4,4.056
3985,29,1,1,7,playing,100000001000011000000000000000000000,000000100000000000000010000000100000,15,5.057
4061,29,0,4,8,playing,100010000001000000010000000000000000,010100000000000000000000000000011000,30,2.008
4331,29,0,15,34,playing,101010110100111010010001011001010100,010101001011000101101110100010101010,35,1.837
3944,29,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,3.268
4092,29,1,5,3,playing,000000001100000000000000000000000000,000000000001000000000000000000000000,15,2.86
4026,29,0,2,18,playing,001000000001010000110101010000010000,010100000100000100001010001100100000,29,2.054
3950,29,0,0,6,playing,000000000000100000001000000001000000,000000000001010000000100000000000000,31,6.761
4022,29,0,2,14,playing,000000000001010000010101010000010000,010100000000000100001010001100000000,2,6.586
4077,29,0,4,24,playing,101010001001001100010100010000100100,010100100000110010001001101000011000,35,9.493
4071,29,0,4,18,playing,100010000001001100010100000000100100,010100000000110000001001100000011000,2,10.102
4327,29,0,15,30,playing,101010100000111010010001011001010100,010101001011000100101110100010100010,9,7.542
4191,29,1,9,11,playing,000000110010100000000001000000000010,000000000001001010000010000000001000,24,2.863
3997,29,1,1,19,playing,100000001001011000000100100000011001,000010100000100110000011000001100000,34,3.015
4219,29,1,11,13,playing,000000000100001010001001000000000110,000000000000110100000000110000001000,19,2.139
4207,29,1,11,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,24,1.312
4290,29,0,14,12,playing,000000100000100110000001000000000010,000000010000001000010010110000000000,21,2.123
4148,29,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,10,3.326
4036,29,1,3,3,playing,001000000000000000000010000000000000,000000000000100000000000000000000000,1,3.789
4059,29,0,4,6,playing,100000000001000000010000000000000000,010100000000000000000000000000010000,4,2.909
4299,29,0,15,2,playing,000000000000100000000000000000000000,000000000000000100000000000000000000,14,1.91
4007,29,1,1,29,win,100100001101011000011100110000011001,010010100000100111100011000101100010,28,2.726
3989,29,1,1,11,playing,100000001001011000000000000000001000,000000100000100100000010000000100000,23,2.207
4150,29,0,8,2,playing,000000000010000000000000000000000000,000000000000010000000000000000000000,12,1.401
4098,29,1,5,9,playing,000000001100001000000000000000010001,000001000001000100000010000000000000,26,2.64
4317,29,0,15,20,playing,001010100000101010000001011000000100,000101001001000100001010100000100010,19,2.8
4334,29,1,16,1,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,12,4.216
4046,29,1,3,13,playing,001100010000001100000011000000000000,010001100000110000000000100000000000,31,3.755
4008,29,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,25,3.569
3995,29,1,1,17,playing,100000001001011000000100100000011000,000010100000100100000011000001100000,16,2.218
4227,29,1,11,21,playing,000100000111001010001011000000000110,001000000000110100010100110000101000,5,4.82
